Country,City,Year,MeanTemperature,TemperatureVariation
US,Hartford Springfield,2016,11.426533090467517,47.50000000000001
US,Omaha,2001,11.429071537290715,49.0
US,Peoria,2002,11.436265432098766,45.88888888888889
US,Grand Junction,2019,11.436529680365298,44.16666666666667
Turkmenistan,Ashabad,2020,11.43698175787728,27.722222222222218
US,Yakima,2017,11.438964992389652,47.38888888888889
Austria,Vienna,2008,11.439573820395738,31.22222222222223
US,Denver,2017,11.439573820395738,43.88888888888889
US,Grand Junction,2004,11.44140862173649,45.77777777777777
US,Boise,2009,11.443376068376068,44.88888888888889
The Netherlands,Amsterdam,2007,11.444139194139195,26.72222222222222
South Korea,Seoul,1997,11.445814307458145,41.50000000000001
US,Salem,2007,11.447954822954824,30.944444444444443
US,Pueblo,2004,11.45006071645416,44.611111111111114
US,Goodland,2005,11.451902587519026,48.38888888888889
US,Rhode Island,2011,11.454033485540336,44.388888888888886
US,Rhode Island,2018,11.454185692541857,43.88888888888889
US,Youngstown,1998,11.454447522314558,38.22222222222222
US,Eugene,1997,11.457686453576866,27.000000000000004
US,Fort Smith,2020,11.45771144278607,24.5
South Korea,Seoul,2011,11.458447488584477,43.33333333333333
US,Yakima,1995,11.458599695585997,36.88888888888889
Canada,Vancouver,2004,11.460078931390406,31.388888888888886
US,Indianapolis,1995,11.463926940639269,44.27777777777778
US,Pittsburgh,2002,11.464506172839508,38.94444444444444
Hungary,Budapest,2008,11.466666666666669,34.16666666666667
US,Hartford Springfield,2006,11.46697108066971,41.0
Italy,Milan,1995,11.467248239975513,32.44444444444445
US,Wilkes Barre,1998,11.470432617491442,38.33333333333334
US,Little Rock,2020,11.472222222222223,24.88888888888889
US,Sioux City,2012,11.473284760170007,47.44444444444444
North Korea,Pyongyang,2004,11.473782771535582,45.277777777777786
Bulgaria,Sofia,2017,11.474429223744293,43.833333333333336
Bulgaria,Sofia,2009,11.474969474969475,40.0
US,Seattle,1998,11.475838719606035,33.38888888888889
US,Wilkes Barre,2012,11.476472374013357,39.166666666666664
US,Seattle,2006,11.476560121765601,32.94444444444444
US,Chicago,2017,11.477321156773213,47.0
United Kingdom,London,2000,11.477383120825746,27.111111111111107
US,Fort Wayne,2016,11.478142076502733,43.94444444444445
Kazakhstan,Almaty,2016,11.481071098799632,41.5
US,Eugene,2010,11.48143074581431,26.666666666666664
US,Yakima,2003,11.482753357753358,41.83333333333333
Germany,Frankfurt,1995,11.486227824463118,34.72222222222222
Italy,Rome,2020,11.486733001658376,15.833333333333332
Turkey,Ankara,2007,11.49557387057387,35.55555555555556
US,Dayton,2010,11.499086757990868,41.55555555555556
United Kingdom,Belfast,1996,11.499543378995435,21.388888888888886
US,Boise,2000,11.503642987249544,36.05555555555556
France,Paris,1996,11.504261796042618,35.888888888888886
US,Elkins,1995,11.506224712107066,44.888888888888886
US,Boise,1997,11.507153729071538,39.55555555555556
US,Boston,2018,11.509132420091326,46.888888888888886
US,Boise,1999,11.510225885225886,35.833333333333336
US,Indianapolis,2000,11.510321797207045,43.833333333333336
US,Salem,1999,11.510531135531137,25.222222222222225
Slovakia,Bratislava,2017,11.510806697108066,39.94444444444444
US,Detroit,2016,11.512902246508805,42.44444444444444
Germany,Hamburg,2008,11.515042117930205,33.333333333333336
US,Atlantic City,1996,11.515330904675167,44.722222222222214
South Korea,Seoul,2012,11.515634486945963,46.55555555555556
US,Cincinnati,1997,11.517351598173518,45.72222222222223
US,Rhode Island,2017,11.517960426179604,40.94444444444444
US,Salem,2009,11.520604395604396,37.611111111111114
US,Erie,2016,11.520947176684883,39.0
US,Salem,2001,11.52420091324201,25.333333333333336
US,Elkins,2019,11.52420091324201,46.44444444444446
US,Grand Junction,2010,11.52496194824962,46.22222222222223
US,Peoria,2011,11.525114155251142,47.111111111111114
US,Boise,2019,11.525266362252665,35.88888888888889
US,Seattle,2003,11.525946275946275,27.88888888888889
Kyrgyzstan,Bishkek,1999,11.528240740740742,44.66666666666667
US,Boston,1999,11.530677655677657,43.66666666666667
Austria,Vienna,2000,11.533090467516697,35.05555555555556
US,Eugene,2019,11.536377473363777,27.777777777777782
Turkey,Ankara,2001,11.539421613394216,36.77777777777778
United Kingdom,London,1998,11.540473991997539,23.72222222222222
Germany,Hamburg,2007,11.540482342807925,35.611111111111114
Switzerland,Geneva,2006,11.545053272450533,30.999999999999996
United Kingdom,London,2009,11.547313797313798,27.055555555555557
Romania,Bucharest,2010,11.547488584474888,46.00000000000001
US,Cleveland,2019,11.548858447488586,48.44444444444444
Japan,Tokyo,2020,11.549751243781095,23.000000000000004
Hungary,Budapest,2002,11.553247152970146,39.22222222222222
US,Salem,2005,11.555251141552512,29.0
US,Pueblo,2002,11.563271604938272,43.88888888888889
US,Akron Canton,1998,11.563711911357341,38.72222222222223
US,Pueblo,2010,11.56468797564688,41.27777777777778
US,Kansas City,2008,11.566057838660578,45.5
Turkey,Ankara,2019,11.569483132157227,39.27777777777778
Kyrgyzstan,Bishkek,2018,11.573351903435467,55.05555555555556
US,Allentown,1999,11.57432844932845,41.777777777777786
Romania,Bucharest,2002,11.576792859341337,47.33333333333334
US,Seattle,2017,11.578234398782344,29.11111111111111
US,Pittsburgh,2015,11.580517503805174,45.05555555555556
US,Asheville,1996,11.581343521171602,40.277777777777786
The Netherlands,Amsterdam,2018,11.581944444444444,36.111111111111114
US,Dayton,2002,11.582017951098731,40.72222222222222
Bulgaria,Sofia,2010,11.589497716894979,36.05555555555556
US,Des Moines,1998,11.590489381348108,46.27777777777777
US,Goodland,2015,11.59558599695586,42.5
Slovakia,Bratislava,2012,11.602155434122647,40.77777777777777
US,Pittsburgh,2011,11.60639269406393,43.44444444444445
US,Cincinnati,2014,11.608371385083714,46.16666666666667
US,Hartford Springfield,2010,11.610045662100458,43.88888888888889
United Kingdom,London,2005,11.610806697108067,26.833333333333336
US,Allentown,2002,11.615432098765432,37.55555555555556
US,Cleveland,2010,11.616742770167429,38.66666666666667
United Kingdom,London,2016,11.61694290976059,25.27777777777778
US,Lincoln,2007,11.624236874236875,48.33333333333334
US,Boise,2001,11.62435312024353,39.77777777777778
US,Grand Rapids,2012,11.625379477838493,43.833333333333336
US,Peoria,2001,11.627397260273973,44.55555555555556
US,Salt Lake City,1998,11.629886118805786,43.44444444444444
US,Eugene,2018,11.63302891933029,26.611111111111114
US,Lincoln,2001,11.639573820395738,47.888888888888886
Syria,Damascus,2020,11.640993265993266,22.666666666666664
US,Salem,2002,11.641512345679011,27.277777777777775
US,Boise,2017,11.653272450532723,50.22222222222223
US,Toledo,2012,11.656344869459625,44.333333333333336
Germany,Hamburg,2006,11.658217152513732,39.05555555555556
Romania,Bucharest,2001,11.659969558599695,36.833333333333336
US,Kansas City,2014,11.660426179604261,48.55555555555556
US,Omaha,2005,11.661796042617961,51.8888888888889
US,Salem,2019,11.664383561643836,28.888888888888886
US,Bridgeport,2013,11.667884322678844,40.0
Austria,Vienna,2007,11.671703296703297,34.66666666666667
US,Reno,1995,11.672754946727549,32.44444444444444
US,Boston,2006,11.678082191780822,42.0
US,Boston,2016,11.679417122040073,47.55555555555556
US,Lincoln,1999,11.679639804639804,50.05555555555556
US,Bridgeport,2005,11.680517503805174,41.72222222222222
US,Goodland,2016,11.68093503339405,47.333333333333336
North Korea,Pyongyang,2016,11.68190212373038,44.33333333333334
US,Akron Canton,2016,11.682908318154219,42.111111111111114
US,Harrisburg,2009,11.685592185592187,38.22222222222222
US,Dayton,2018,11.688280060882802,48.166666666666664
US,Peoria,1999,11.688797313797314,53.0
Bulgaria,Sofia,2018,11.690212373037859,33.16666666666667
US,Seattle,2004,11.690346083788707,33.22222222222222
Croatia,Zagreb,2004,11.692926533090468,33.833333333333336
Serbia-Montenegro,Pristina,2003,11.694368340943683,38.88888888888889
Macedonia,Skopje,2005,11.696499238964993,41.611111111111114
Yugoslavia,Belgrade,1995,11.696651445966516,33.66666666666667
US,Boise,2004,11.697176684881605,42.111111111111114
US,Hartford Springfield,1998,11.698368728839643,38.72222222222222
Belgium,Brussels,2018,11.698522622345338,32.55555555555556
US,Erie,2012,11.704918032786885,37.888888888888886
US,Eugene,1998,11.710834102800863,36.33333333333333
South Korea,Seoul,2002,11.711449676823639,40.5
US,Reno,2011,11.713394216133942,34.44444444444445
South Korea,Seoul,2010,11.714307458143075,44.55555555555556
Serbia-Montenegro,Pristina,2002,11.715003138731953,42.0
Switzerland,Geneva,2011,11.716133942161338,28.500000000000004
United Kingdom,London,2004,11.720552519732848,23.999999999999996
Slovakia,Bratislava,2008,11.724353120243531,32.111111111111114
South Korea,Seoul,2013,11.726636225266363,44.61111111111111
North Korea,Pyongyang,2015,11.726648351648352,40.55555555555556
US,Springfield,1997,11.729147640791476,50.38888888888889
US,Rhode Island,1999,11.731532356532357,42.44444444444444
Kazakhstan,Almaty,2019,11.733673785205818,41.55555555555556
Russia,Yerevan,2002,11.734379809172054,52.27777777777778
Belgium,Brussels,2014,11.736721611721613,29.94444444444445
Hungary,Budapest,2000,11.737249544626595,36.666666666666664
US,Pueblo,2000,11.739829993928357,42.5
US,Boston,2019,11.739878234398782,44.94444444444444
Switzerland,Geneva,2015,11.74023199023199,32.16666666666667
Bulgaria,Sofia,2014,11.742216117216119,36.111111111111114
US,Dayton,2006,11.74490106544901,40.72222222222223
South Korea,Seoul,2003,11.746270928462712,41.38888888888889
US,Rockford,2012,11.74741955069824,47.77777777777778
US,Salem,2013,11.74908424908425,33.44444444444444
US,Kansas City,2013,11.75281582952816,42.05555555555556
US,Wilmington,1996,11.753357753357754,40.666666666666664
China,Beijing,2010,11.753881278538813,46.83333333333333
US,Colorado Springs,2012,11.754250151791135,39.166666666666664
Japan,Osaka,2020,11.754560530679933,21.555555555555554
US,Allentown,2015,11.75570776255708,42.27777777777778
US,Pueblo,2005,11.7558599695586,48.111111111111114
US,Springfield,2008,11.7615454961134,44.94444444444444
US,Grand Junction,2002,11.762962962962964,40.777777777777786
US,Indianapolis,2009,11.763431013431013,47.777777777777786
US,Boston,1998,11.768544167436135,37.611111111111114
US,Harrisburg,2000,11.775349119611416,38.5
Slovakia,Bratislava,2000,11.778840315725562,35.88888888888889
France,Paris,2016,11.779008925823332,32.05555555555556
Bulgaria,Sofia,2012,11.779751062537947,46.05555555555556
US,Salt Lake City,1999,11.77991452991453,36.5
United Kingdom,London,2006,11.781887366818873,27.333333333333332
France,Paris,2008,11.785256410256412,27.944444444444446
Croatia,Zagreb,2010,11.787062404870625,37.61111111111111
North Korea,Pyongyang,2014,11.787572696663606,41.611111111111114
US,Pueblo,2006,11.787975646879756,45.22222222222223
US,Dayton,2007,11.789529914529915,45.77777777777778
US,Salem,2012,11.790983606557377,25.777777777777782
US,Boston,2011,11.7910197869102,46.833333333333336
Romania,Bucharest,2014,11.79349816849817,42.833333333333336
US,Des Moines,2006,11.796347031963471,48.83333333333334
Bulgaria,Sofia,2019,11.797895388424637,34.38888888888889
Switzerland,Geneva,2014,11.7985347985348,27.055555555555557
US,Boise,2010,11.804718417047185,39.11111111111111
US,Lincoln,2005,11.806544901065449,53.333333333333336
US,Dayton,2011,11.80730593607306,45.22222222222223
US,Dayton,2001,11.808371385083714,38.50000000000001
France,Paris,2012,11.8091985428051,34.111111111111114
Kyrgyzstan,Bishkek,2003,11.810744810744811,42.166666666666664
US,Akron Canton,2017,11.811567732115678,42.5
US,Bridgeport,2002,11.813734567901234,34.83333333333333
US,Grand Junction,1999,11.814713064713064,37.44444444444445
Italy,Milan,2010,11.816438356164383,33.166666666666664
US,Grand Junction,2015,11.818112633181126,44.333333333333336
US,Omaha,1998,11.819021237303787,46.72222222222223
US,Atlantic City,2014,11.819025875190258,40.333333333333336
US,Salt Lake City,2013,11.819178082191781,49.66666666666667
US,Atlantic City,1997,11.82277318640955,42.94444444444445
Hungary,Budapest,2007,11.825702075702075,37.66666666666667
US,Salt Lake City,1997,11.827701674277018,39.72222222222222
Switzerland,Geneva,2019,11.828071804394925,30.555555555555554
US,Seattle,2013,11.830289193302892,29.388888888888893
US,Cincinnati,2003,11.830433455433457,42.44444444444445
North Korea,Pyongyang,2019,11.831166821417517,40.05555555555556
United Kingdom,London,1999,11.831349206349207,26.000000000000004
United Kingdom,London,1995,11.838812785388129,28.88888888888889
US,Harrisburg,2004,11.840012143290831,40.333333333333336
US,Lexington,1996,11.840740740740742,46.22222222222222
US,Bridgeport,2008,11.841269841269842,37.72222222222222
United Kingdom,London,2007,11.841422466422468,22.111111111111114
Romania,Bucharest,1999,11.84264346764347,35.333333333333336
Kazakhstan,Almaty,2015,11.845848595848596,45.16666666666667
Yugoslavia,Belgrade,2006,11.848097412480975,39.72222222222223
The Netherlands,Amsterdam,2014,11.849969474969475,26.777777777777782
US,Atlantic City,2003,11.855921855921856,37.888888888888886
US,Cincinnati,2000,11.856253794778384,40.611111111111114
US,Omaha,2006,11.85646879756469,49.5
US,Allentown,2010,11.856925418569256,39.55555555555556
US,Grand Junction,2006,11.859056316590564,41.888888888888886
US,Kansas City,1997,11.859512937595131,47.77777777777777
US,Yakima,2018,11.861948249619482,34.44444444444445
Austria,Vienna,2014,11.862789987789988,33.94444444444445
United Kingdom,London,1997,11.866666666666669,27.72222222222222
Bulgaria,Sofia,2015,11.872252747252746,38.22222222222223
US,Salt Lake City,2019,11.873059360730595,40.83333333333333
Bulgaria,Sofia,2016,11.873848987108655,42.72222222222222
Kyrgyzstan,Bishkek,2001,11.87503805175038,53.83333333333333
US,Atlantic City,2000,11.877777777777776,38.55555555555556
United Kingdom,London,2002,11.881040320098492,25.444444444444446
US,Eugene,2004,11.883424408014573,32.111111111111114
US,Rhode Island,2016,11.884335154826958,45.66666666666667
Bulgaria,Sofia,2008,11.886453576864536,40.66666666666667
Romania,Bucharest,2017,11.888736681887366,42.88888888888889
US,Salem,1997,11.897564687975647,27.5
Macedonia,Skopje,2006,11.897869101978692,41.33333333333333
US,Grand Junction,1998,11.901508156355801,48.44444444444445
US,Indianapolis,2004,11.901639344262295,46.388888888888886
US,Salem,2006,11.902587519025875,32.55555555555556
US,Salt Lake City,2005,11.904109589041095,40.611111111111114
US,Springfield,2014,11.908904109589042,51.55555555555556
US,Medford,2011,11.91019786910198,28.94444444444445
United Kingdom,London,2015,11.910714285714286,27.83333333333333
Yugoslavia,Belgrade,2004,11.912416514875531,38.72222222222223
US,Wilmington,2003,11.916361416361417,37.66666666666667
Italy,Milan,2005,11.916438356164383,33.55555555555556
US,Grand Junction,2016,11.917425622343657,42.333333333333336
Germany,Bonn,2001,11.917637917637919,34.55555555555556
US,Bridgeport,2015,11.92261904761905,42.611111111111114
US,Cincinnati,1995,11.92435312024353,43.5
US,Newark,1996,11.927443837279903,41.611111111111114
US,Boston,2010,11.928919330289194,40.38888888888889
Austria,Vienna,2015,11.929334554334556,32.61111111111111
US,South Bend,1998,11.93213296398892,42.16666666666667
France,Paris,2009,11.932692307692308,33.0
Slovakia,Bratislava,2007,11.93360805860806,34.111111111111114
Bulgaria,Sofia,2013,11.936073059360732,33.77777777777778
Kyrgyzstan,Bishkek,2009,11.939546985001531,36.833333333333336
US,Des Moines,2015,11.940030441400305,47.05555555555556
US,Omaha,2015,11.940030441400305,45.44444444444445
United Kingdom,Belfast,1995,11.940170940170942,29.166666666666664
US,Bridgeport,2019,11.940487062404872,42.777777777777786
US,Rhode Island,1998,11.943213296398891,36.0
US,Bridgeport,2018,11.945357686453578,43.05555555555556
US,Harrisburg,1995,11.945662100456621,43.05555555555556
US,Charleston,2020,11.9469320066335,31.611111111111114
US,Harrisburg,2008,11.947649572649572,39.27777777777778
US,Hartford Springfield,2012,11.949605343047967,40.111111111111114
US,Bridgeport,2001,11.951445966514461,37.27777777777777
US,Peoria,2007,11.951617826617825,47.16666666666667
United Kingdom,London,2019,11.95171773444754,28.888888888888896
US,Reno,1999,11.956807081807083,32.833333333333336
US,Atlantic City,1995,11.957229832572297,40.666666666666664
US,Salt Lake City,1995,11.957686453576866,37.833333333333336
Kyrgyzstan,Bishkek,1998,11.963091118800461,42.44444444444445
US,Baltimore,1996,11.967553023108579,39.38888888888889
United Kingdom,London,2017,11.968493150684932,26.27777777777778
Bulgaria,Sofia,2007,11.968864468864469,36.05555555555556
US,Rhode Island,2010,11.968949771689498,40.0
US,Springfield,2013,11.970852359208525,42.05555555555556
Germany,Frankfurt,2005,11.972477064220184,32.888888888888886
United Kingdom,London,2003,11.97336377473364,29.111111111111114
US,Dayton,2015,11.974429223744293,44.72222222222222
US,Huntsville,2020,11.980099502487564,26.333333333333336
US,Seattle,2019,11.987214611872146,28.333333333333332
